Data_DT;Hora_DT;SO2_DT;CO_DT;O3_DT;MP_DT;NO_DT;NOX_DT;NO2_DT;VEL. VENTO_DT;DIR. VENTO_DT;TEMP_DT;UMID_DT;STWD_DT;
20/2/2012;3;0.5;0.22;0.1;19.4;7;15.1;8.2;0.6;4.5;24.2;84;19.4;NoData
20/2/2012;4;0.3;0.21;0.2;19.1;8.7;16.6;7.9;0.6;19.6;24.1;85;22.7;NoData
20/2/2012;5;0.6;0.21;0;14.1;8.5;15.7;7.2;0.5;15.1;23.8;86;37.5;NoData
20/2/2012;6;0.6;0.33;0.1;13;12.8;20.2;7.3;0.5;1.6;23.5;88;28.5;NoData
20/2/2012;7;0.6;0.49;0.2;19.6;56.9;66.7;9.9;0.5;282;24.7;88;43.7;NoData
20/2/2012;8;0.6;0.3;0.5;21;19.5;27.4;7.9;0.6;32.3;26.8;78;50.5;NoData
20/2/2012;9;0.8;0.28;1.1;23;20.8;27.9;7.3;0.8;192;26.6;81;63.2;NoData
20/2/2012;10;0.7;0.24;3;23.4;17.4;21.7;4.6;1.7;167.6;29;69;36.4;NoData
20/2/2012;11;0.6;0.3;3.9;24.1;20.2;23.9;5;2.1;169.5;29;66;25.2;NoData
20/2/2012;12;0.6;0.37;3.7;24.2;24.3;30.7;6.7;1.5;169.1;30.2;58;32.4;NoData
20/2/2012;13;0.8;0.37;4.2;23.5;23.5;40.8;17.6;2.2;178.2;30.1;58;26.1;NoData
20/2/2012;14;0.4;0.39;3.9;23.3;23.4;31;7.9;1.6;163.6;30.1;60;32.5;NoData
20/2/2012;15;0.3;0.48;4.4;25.4;25.3;33.5;8.7;1.9;167.9;30;59;29.5;NoData
20/2/2012;16;0.4;0.55;3.7;25.9;28.9;37.2;8.6;2.1;173.9;29.4;65;26.4;NoData
20/2/2012;17;0.5;0.82;4.1;33.6;39.3;49.2;11.5;2.3;176.4;28.7;67;24;NoData
20/2/2012;18;0.8;1.28;3.1;35.2;57.9;73.4;17.2;2.2;182.5;27.7;69;24.7;NoData
20/2/2012;19;0.9;1.11;1.7;32.5;44.3;58.6;15.1;1.6;175.3;27.2;71;26;NoData
20/2/2012;20;0.7;0.45;1.9;31.9;22;33.4;11.5;1.3;182.3;26.3;75;28;NoData
20/2/2012;21;0.8;0.27;2.6;28.4;15.7;24.5;8.8;1.5;165.3;26.8;70;26.9;NoData
20/2/2012;22;0.8;0.24;3.7;27.6;16.3;25.3;9.1;1.6;166.4;26.8;67;23;NoData
20/2/2012;23;0.8;0.21;4;22.9;13.2;22.2;9.1;1.3;160.6;26.7;66;33.3;NoData
20/2/2012;24;0.7;0.2;4.2;21.9;15.5;25.6;10;1;160;26.4;66;34.9;NoData
21/2/2012;1;0.8;0.18;3.5;19.2;18.1;29;11;1;161.5;26.2;67;34.8;NoData
21/2/2012;2;0.6;0.22;3;18.6;9.4;19;9.6;0.7;149.8;25.7;69;53.2;NoData
21/2/2012;3;0.8;0.13;1.4;19.9;4.9;15.7;10.9;0.6;48.9;24.8;73;46.3;NoData
21/2/2012;4;0.7;0.19;0.3;20.1;8.4;21.4;13;0.5;2.6;24.4;77;36.3;NoData
21/2/2012;5;0.7;0.12;1.4;13.9;8.8;19;10.2;0.3;2.7;24.8;76;52.6;NoData
21/2/2012;6;0.7;0.17;0.3;12.5;15.4;27.4;12;0.5;1.6;23.8;81;25.7;NoData
21/2/2012;7;0.8;0.24;0.8;23;20.2;31.6;11.5;0.5;85.2;25;78;38.8;NoData
21/2/2012;8;0.9;0.27;2.6;25.3;25.8;36.7;11.1;0.7;154.2;28;67;45.3;NoData
21/2/2012;9;0.8;0.19;4.4;33.4;21.7;30.3;9.2;1.2;175.2;29.6;60;36.2;NoData
21/2/2012;10;1;0.17;4.9;35.2;20.4;28.1;7.8;1.1;162.2;29.4;61;43.9;NoData
21/2/2012;11;0.9;0.16;6.8;31.5;17.6;23.6;6.5;2.3;171.3;29.5;59;26.2;NoData
21/2/2012;12;0.9;0.27;6.7;30.7;20.7;25.7;5.9;2.4;172.9;30.1;54;26.4;NoData
21/2/2012;13;0.9;0.27;6.9;29.8;19.6;26;7.1;2.2;168.6;30.6;56;23.7;NoData
21/2/2012;14;0.1;0.5;5.8;29.6;23.5;30.1;7.2;2.2;177.8;30.5;57;24.9;NoData
21/2/2012;15;0.1;0.47;6.1;28.5;22.8;27.4;5.5;2.1;171.3;30.1;59;27.6;NoData
21/2/2012;16;0.2;0.55;5.7;28.2;26.2;33.8;8.1;2.2;172.8;30.1;58;25;NoData
21/2/2012;17;0.2;0.46;5;32;22;30.1;8.9;2.2;177.1;29.4;64;26.1;NoData
21/2/2012;18;0.2;0.41;4.4;32.8;21.6;29.1;7.8;1.8;168.5;28;68;26.9;NoData
21/2/2012;19;0.5;0.37;4.3;25.7;20.6;28.9;8.6;2;172.1;27.3;70;24.4;NoData
21/2/2012;20;0.3;0.39;3.2;24.2;26.1;35.2;9.6;2.2;174.1;27.2;70;25.2;NoData
21/2/2012;21;0.5;0.31;2.7;16.3;14.3;22;7.8;1.3;157.9;27;72;30.7;NoData
21/2/2012;22;0.4;0.26;3.2;14.6;14.3;22.7;8.4;0.9;148.4;27;73;44.2;NoData
21/2/2012;23;0.5;0.24;3.1;18.6;17.4;26.1;8.8;0.9;165.1;26.9;74;43.5;NoData
21/2/2012;24;0.5;0.27;3.3;19.5;17.4;25.6;8.6;1.2;166.7;26.9;75;32.4;NoData
22/2/2012;1;0.5;0.28;1.8;17.5;19.9;29.9;10;0.4;143.5;26.5;77;58.9;NoData
22/2/2012;2;0.6;0.26;2.4;17.1;14.3;22.6;8.3;0.9;158.5;26.5;76;37.4;NoData
22/2/2012;3;0.5;0.2;1.6;14.6;12.1;21;8.9;0.4;130.3;26.1;77;58.9;NoData
22/2/2012;4;0.4;0.2;1.3;14;12.1;21.1;8.9;0.6;149.8;26;77;54.4;NoData
22/2/2012;5;0.4;0.19;1.4;16.6;10.1;19.5;9.4;0.9;159.5;25.9;77;49.1;NoData
22/2/2012;6;0.5;0.22;0.4;17.1;17.8;29.1;11.3;0.4;87.4;25.8;78;52.3;NoData
22/2/2012;7;0.6;0.31;0.3;21.3;26.5;38.5;12;0.2;101.5;26.3;76;64.5;NoData
22/2/2012;8;0.6;0.33;2.4;22.2;29.6;39.8;10.6;1.1;166.8;28.9;67;35.2;NoData
22/2/2012;9;0.7;0.3;4.1;24;19.5;28;8.6;1.3;169.3;29.9;64;36.1;NoData
22/2/2012;10;0.6;0.25;5.3;24.4;19.6;26.2;6.9;1.7;169.1;30.5;60;31.2;NoData
22/2/2012;11;0.6;0.26;6.6;19.8;17.5;24.7;7.5;1.8;165.2;30.7;57;31.6;NoData
22/2/2012;12;0.7;0.32;6.9;18.8;20.1;27.8;8.3;2;171.3;30.7;58;28.3;NoData
22/2/2012;13;0.7;0.32;7;15.6;20.8;27.6;7.3;2.5;176.1;31;56;26.4;NoData
22/2/2012;14;0;0.24;6;14.9;16.3;21.3;5.4;2.4;172;31.2;55;29.7;NoData
22/2/2012;15;0;0.33;6.2;19.7;19.2;24.5;6.1;2.2;168.5;30.8;59;27.5;NoData
22/2/2012;16;0;0.31;5.4;20.7;19.7;24.9;5.9;2.2;168;30.4;58;26.1;NoData
22/2/2012;17;0;0.32;5.6;29.9;20.3;28.4;8.5;1.2;176.9;30.3;62;46.3;NoData
22/2/2012;18;0;0.35;4.2;32;22.7;32.5;10;1;163.8;28.4;68;52.3;NoData
22/2/2012;19;0;0.26;2.3;30.5;20.2;30.6;10.4;0.9;150.1;27.6;69;53.2;NoData
22/2/2012;20;0;0.21;2.3;30.1;17.5;28;10.6;1.1;161.5;27.4;70;41;NoData
22/2/2012;21;0.1;0.17;2.1;33.6;17.8;27.6;10.3;1;161.2;27.3;71;46;NoData
22/2/2012;22;0;0.13;3.4;34.4;9.7;17.6;7.9;1.2;162.3;27;70;48.8;NoData
22/2/2012;23;0;0.1;4.6;25.8;6.9;12.7;5.9;0.3;69.3;26.9;71;71.9;NoData
22/2/2012;24;0;0.06;6.9;23.9;2.7;6.5;3.8;0.1;86.2;26.7;71;76.2;NoData
23/2/2012;1;0;0.04;5.8;24.6;1.8;4.9;3.2;0.3;38.2;26.3;74;65.7;NoData
23/2/2012;2;0;0.01;5.5;24.8;0.8;3.5;2.7;0.3;359.3;26.1;74;57.8;NoData
23/2/2012;3;0;0.02;5.7;17.9;0.4;2.9;2.5;0.3;358.4;25.8;75;58.9;NoData
23/2/2012;4;0;0.02;4.9;16.3;0.5;3.3;2.8;0.3;337.9;25.4;77;51.2;NoData
23/2/2012;5;0.1;0.1;3.1;13.6;10;17.6;7.6;0.3;358.5;25.7;76;53.9;NoData
23/2/2012;6;0;0.16;0.5;13;13.3;25.2;11.8;0.4;344.8;25.1;78;57.2;NoData
23/2/2012;7;0.1;0.45;0.3;18.4;41.4;55.7;14.3;0.4;62.4;25.9;76;68;NoData
23/2/2012;8;0;0.49;1.7;19.6;33;48.1;15.1;0.7;119.7;28.4;66;53.4;NoData
23/2/2012;9;0;0.4;4.5;28.4;28.9;39.9;11.6;2.1;169;28;70;23.8;NoData
23/2/2012;10;0.1;0.38;4.5;30.4;35;46.9;12.1;0.4;160.3;28.4;68;69.6;NoData
23/2/2012;11;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;NoData
23/2/2012;12;0;0.4;5.5;27.4;28.6;40.9;12.6;0.7;186.8;30;61;67.2;NoData
23/2/2012;13;0.3;0.35;7.5;27.9;24.5;36.2;12;1.9;171.6;30.4;54;38.7;NoData
23/2/2012;14;0;0.4;7.9;28.1;23.6;32.3;9.4;2.2;170.9;30.9;54;32.3;NoData
23/2/2012;15;0;0.44;7;28.3;23.6;32.6;9.2;1.3;167.7;31.3;52;42.4;NoData
23/2/2012;16;0;0.44;5.5;28.3;25.4;34.1;9.1;1.3;167.7;29.8;61;46.6;NoData
23/2/2012;17;0;0.44;4.8;30.6;26.6;36;9.4;1.2;167.2;30.1;57;47.4;NoData
23/2/2012;18;0.1;0.48;3.2;31.1;30.8;42.5;11.9;1.2;160.6;28.1;64;42.9;NoData
23/2/2012;19;0.1;0.33;2.8;34.6;19.9;32.3;12.4;0.6;161.5;27.3;67;56.1;NoData
23/2/2012;20;0.1;0.25;2;35.4;20.8;33.2;12.4;0.6;162;27.4;66;55.7;NoData
23/2/2012;21;0.2;0.28;5;22.2;13.8;21.9;8.1;2;172.9;27.2;67;27.5;NoData
23/2/2012;22;0;0.18;5.7;19.3;10.2;18;7.8;1.7;171.1;27;67;30;NoData
23/2/2012;23;0;0.14;5.1;18.4;7;14.4;7.4;0.7;154.6;26.7;68;46.2;NoData
23/2/2012;24;0.1;0.08;7.5;18.2;2.1;6.8;4.7;0.4;165.2;26.6;68;59.1;NoData
24/2/2012;1;0;0.06;7.5;17.8;1;4.4;3.4;0.4;82;26.1;71;60;NoData
24/2/2012;2;0;0.05;6.5;17.7;0.7;5.4;4.7;0.4;5.7;25.3;72;45.6;NoData
24/2/2012;3;0.1;0.05;6.5;12.1;0.2;4.3;4.1;0.4;356.2;24.7;74;39.1;NoData
24/2/2012;4;0.1;0.05;6.2;10.9;0.2;4.1;3.9;0.5;358.5;24.3;77;25.9;NoData
24/2/2012;5;0.1;0.09;3.5;13.8;1.8;9.1;7.3;0.5;7.1;24.1;78;24.2;NoData
24/2/2012;6;0;0.17;0.3;14.4;10.6;23.5;12.9;0.9;358.3;23.9;79;26.7;NoData
24/2/2012;7;0.2;0.43;0.5;18.6;32.4;47.9;15.5;0.7;18.4;25.2;74;49.2;NoData
24/2/2012;8;0.1;0.51;2;19.5;40.3;55.3;15.1;0.5;100.2;28.5;62;59.6;NoData
24/2/2012;9;0.2;0.38;4.3;26;30.6;42.2;11.7;1.3;170.2;29.9;56;35.5;NoData
24/2/2012;10;0;0.42;6.2;27.4;30;39.9;10.6;1.8;173.7;30.5;53;27.3;NoData
24/2/2012;11;0.1;0.4;6.4;33.7;25.7;33.1;7.9;1.8;168.8;30.6;53;29.6;NoData
24/2/2012;12;0;0.35;6.4;35.1;22.4;28.5;6.6;2.2;169;30.4;55;26.7;NoData
24/2/2012;13;Span;Span;Span;Span;Span;Span;Span;2.5;177.9;29.9;57;26.2;NoData
24/2/2012;14;Span;Span;Span;Span;24;31.6;7.7;2.3;172.6;30.4;55;29;NoData
24/2/2012;15;0.1;0.34;5;Span;25.3;31.1;6.3;2.7;173.4;29.6;61;29.8;NoData
24/2/2012;16;0.2;0.33;5.1;Span;25.5;30.2;6.1;2.6;174.3;29.5;60;27.8;NoData
24/2/2012;17;0.1;0.49;4.3;26;32;41;9.4;2.1;185.8;28;64;25.3;NoData
24/2/2012;18;0.4;0.43;3.6;26.1;25.4;32.7;8;1.7;172;27.5;66;29.1;NoData
24/2/2012;19;0.2;0.32;3;16;19.9;27.4;7.9;1.6;175.1;27.2;67;31.6;NoData
24/2/2012;20;0.4;0.24;3.8;15.9;14.4;22.1;7.8;1.8;171.2;27.2;66;25.2;NoData
24/2/2012;21;0.3;0.22;4.1;19.7;13.2;20.7;7.5;1.4;164.4;26.9;67;28.1;NoData
24/2/2012;22;0.4;0.21;4.1;19.7;12.4;18.8;6.5;1.6;167.9;26.8;69;24.3;NoData
24/2/2012;23;0.3;0.23;5.1;15.6;7;11.4;4.5;1.6;166.6;26.9;68;26.8;NoData
24/2/2012;24;0.3;0.21;5.8;15.6;3.6;6.7;3.1;1.7;170.6;26.8;69;29.5;NoData
25/2/2012;1;0.4;0.2;6.9;17.8;2.6;4.6;2.1;1.4;166.9;26.5;72;29.3;NoData
25/2/2012;2;0.1;0.2;7.7;17.8;2.3;4.1;1.9;1.2;169.6;26.1;73;26.9;NoData
25/2/2012;3;0.3;0.18;7;14.6;1.8;3.8;2;0.2;123.1;25.2;75;68.7;NoData
25/2/2012;4;0.4;0.17;5.2;14.6;1.2;4.1;2.8;0.7;24.7;22.9;85;35.2;NoData
25/2/2012;5;0.3;0.23;2.1;15.5;6;11.9;5.9;0.2;17;23.2;86;63.5;NoData
25/2/2012;6;0.4;0.23;1.7;15.5;5.5;14.2;8.6;0.2;328.1;23.2;83;62;NoData
25/2/2012;7;0.4;0.53;1.9;20.4;26.7;39.4;12.8;1;180.3;25.4;74;34.3;NoData
25/2/2012;8;0.6;0.68;3.9;20.4;37.7;50.1;12.9;1.3;186.3;26.7;71;32.8;NoData
25/2/2012;9;0.6;0.71;2.3;29.8;42.5;57.5;15.1;1.7;217.9;24.1;82;30;NoData
25/2/2012;10;0.5;0.54;3;29.8;18.8;32.4;13.6;0.8;163;26.5;75;40;NoData
25/2/2012;11;0.5;0.52;6.7;27.5;23.1;33.6;10.6;1.7;179.5;28.6;65;26.5;NoData
25/2/2012;12;0.5;0.53;7.8;27.5;22.8;31.1;8.7;2.1;185.1;29.2;61;24.1;NoData
25/2/2012;13;0.5;0.46;7.7;26;18;24.1;6.6;1.8;180.5;29.8;59;29.7;NoData
25/2/2012;14;0.1;0.33;7.8;26;16.7;22.7;6.3;2.1;176.3;30.2;58;28.9;NoData
25/2/2012;15;0.1;0.28;8.4;20.5;13.5;18.7;5.6;2.6;177;29.2;63;23.6;NoData
25/2/2012;16;0.1;0.26;7.4;20.5;17.6;25.1;7.7;1.6;167.1;29.1;57;29.9;NoData
25/2/2012;17;0.1;0.31;6.9;22.7;17.2;24.9;7.9;2.2;171.3;28.7;65;30.1;NoData
25/2/2012;18;0.2;0.31;5.9;22.7;15.2;22.5;7.7;2.4;175.2;27.4;69;25.5;NoData
25/2/2012;19;0.1;0.34;4.8;26.1;15.2;23.4;8.5;1.4;166.3;26.9;70;31;NoData
25/2/2012;20;0.2;0.36;4.6;26.1;13.5;21.8;8.5;1.1;171.9;26.7;73;37.6;NoData
25/2/2012;21;0.1;0.32;4.6;20;11.7;19.7;8;1.3;165.3;26.8;70;28.7;NoData
25/2/2012;22;0.2;0.27;4.3;20;12;20.4;8.6;0.6;155.2;26.7;71;52.7;NoData
25/2/2012;23;0.1;0.25;4;20.7;7.1;15.4;8.6;0.4;156.2;26.4;72;56.9;NoData
25/2/2012;24;0.1;0.2;5.7;20.7;3.1;8.7;5.6;0.5;154;26.2;72;51.7;NoData
26/2/2012;1;0.1;0.16;6.1;16.2;1.5;5.6;4;0.3;163.7;26;74;55.7;NoData
26/2/2012;2;0.2;0.17;4;16.2;1;6.5;5.5;0.5;13.5;25.5;77;56.5;NoData
26/2/2012;3;0.1;0.15;5.3;17.1;1.3;5;3.6;0.5;101.5;25.4;78;59;NoData
26/2/2012;4;0.2;0.2;3.7;17.1;2;7.7;5.7;0.6;0.2;24.8;81;20.9;NoData
26/2/2012;5;0.3;0.17;3.4;28;1.4;6.6;5.2;0.5;0.9;24.9;83;35.9;NoData
26/2/2012;6;0.3;0.16;5;28;1.3;4.6;3.3;0.6;2.7;23.3;87;34.9;NoData
26/2/2012;7;0.2;0.28;2;14.4;4.8;11.5;6.7;0.3;2.3;23.8;89;56;NoData
26/2/2012;8;0.4;0.42;1.6;14.2;17;27;10.1;0.4;299.3;25.4;84;55;NoData
26/2/2012;9;0.1;0.2;6.4;16.3;3.6;8.6;5;0.5;263.8;26.5;77;55.6;NoData
26/2/2012;10;0.3;0.21;7.2;16.3;1.6;5.9;4.3;0.6;306.3;26;81;44;NoData
26/2/2012;11;0.4;0.23;12;11.5;2.9;8;5.1;1.8;216;28.3;74;22.1;NoData
26/2/2012;12;0.4;0.2;15.2;11.4;1.6;5.3;3.6;2;205.4;28.4;70;32;NoData
26/2/2012;13;0.4;0.19;13.9;10.9;1.4;5.2;3.8;2.1;200.4;27.9;71;22.8;NoData
26/2/2012;14;0.1;0.21;10.5;10.9;3.3;5.5;2.3;2.2;183.7;29.2;66;23.8;NoData
26/2/2012;15;0.1;0.29;9.6;6.4;11.4;16.4;5.3;2;184.4;29.6;62;27.3;NoData
26/2/2012;16;0.1;0.27;10;6.3;8.8;14.1;5.6;2.4;184.4;28.7;66;22;NoData
26/2/2012;17;0.2;0.24;9.3;7.6;8.5;16.2;7.6;1.8;173.2;29.1;66;26.7;NoData
26/2/2012;18;0.3;0.3;8.5;7.6;10.7;17.8;7.1;1.6;167.4;27.7;71;30.7;NoData
26/2/2012;19;0.2;0.31;7.5;14.5;7.8;14.4;6.7;1.6;162.5;27.1;74;31.7;NoData
26/2/2012;20;0.3;0.35;5.6;14.6;11.2;20.4;9.3;1.2;159.2;27.1;72;48.2;NoData
26/2/2012;21;0.4;0.29;6.6;15.5;10.6;17.9;7.4;1.3;171.5;27.1;70;41.9;NoData
26/2/2012;22;0.4;0.34;7.2;15.5;9.6;18;8.4;0.6;162.5;26.9;70;58.1;NoData
26/2/2012;23;0.4;0.32;6.9;18.4;7;16;9;0.3;130.4;26.6;71;68;NoData
26/2/2012;24;0.5;0.21;6.9;18.4;3.7;10;6.3;0.2;8.7;26.3;73;68.9;NoData
27/2/2012;1;0.5;0.18;7.1;15.5;0.8;4.5;3.7;0.4;14.4;25.7;77;54.4;NoData
27/2/2012;2;0.3;0.17;7.2;15.5;0.4;2.7;2.3;0.4;8.6;25.5;79;49.1;NoData
27/2/2012;3;0.5;0.17;6.8;13.7;0.3;2.6;2.3;0.5;354.9;25.2;80;38.3;NoData
27/2/2012;4;0.5;0.16;6.3;13.7;0.4;2.2;1.8;0.5;15.6;25;81;46.2;NoData
27/2/2012;5;0.7;0.16;6.5;18.5;0.3;2;1.7;1;10.6;24.7;82;28.2;NoData
27/2/2012;6;0.6;0.19;4.4;18.5;0.7;4.3;3.6;0.8;360;24.5;84;20.3;NoData
27/2/2012;7;0.5;0.33;1.5;15.4;11.1;20.5;9.4;0.5;16.1;25.6;81;31;NoData
27/2/2012;8;0.7;0.67;2.5;15.4;27;42.1;15.1;0.5;11.1;27.7;72;49.3;NoData
27/2/2012;9;0.7;0.62;3.9;26.7;25.7;39;13.5;0.9;0.2;27.7;73;38.7;NoData
27/2/2012;10;0.7;1.04;1.4;26.8;53;72.5;19.5;0.6;251.6;26.7;81;44.8;NoData
27/2/2012;11;0.7;0.62;4.5;30.4;23.1;37.6;14.6;0.6;245.4;28.3;73;53.5;NoData
27/2/2012;12;0.8;0.48;6.8;30.4;18.5;29.3;10.8;1.8;167;30.1;61;28.1;NoData
27/2/2012;13;0.8;0.51;6.8;21.9;22.4;32.6;10.4;2.3;175.8;30.8;58;25.5;NoData
27/2/2012;14;0.4;0.49;6.7;21.8;22.5;32.9;10.5;2.6;178.8;30.6;61;29.4;NoData
27/2/2012;15;0.6;0.48;6.7;29.1;21.6;30.8;9.3;2.2;172.4;30.6;62;25.1;NoData
27/2/2012;16;0.6;0.48;6.1;29.2;19.9;27;7.6;2.3;169;30.2;64;24.1;NoData
27/2/2012;17;0.5;0.45;4.8;38;25.8;36.6;10.9;1.9;168.8;29.8;64;30.3;NoData
27/2/2012;18;0.6;0.44;4.3;38.1;20.2;30.4;10.4;1.5;161.8;28.3;67;35.4;NoData
27/2/2012;19;0.8;0.48;3.2;36.6;21.2;33.1;12;1.7;164.6;27.7;70;32.7;NoData
27/2/2012;20;0.8;0.39;2.9;36.6;17.7;28.2;10.6;1.3;159.7;27.5;73;37.4;NoData
27/2/2012;21;1;0.27;4.6;37.6;13.3;20.8;7.7;1.7;165.4;27.2;75;29.7;NoData
27/2/2012;22;0.8;0.28;4.2;37.6;13;21.8;8.9;1.3;160;27;76;46.8;NoData
27/2/2012;23;0.8;0.34;3.5;31.3;13.9;23.6;9.7;0.3;172.4;26.9;76;74.6;NoData
27/2/2012;24;0.9;0.22;4.6;31.2;6.5;13.3;6.7;0.3;63.4;26.8;77;70.5;NoData
28/2/2012;1;0.7;0.15;6;35.1;2.1;6;3.9;0.3;325.7;26.7;76;68.1;NoData
28/2/2012;2;1;0.13;5.6;35.1;1.8;4.4;2.7;0.4;3.7;26.4;77;58.2;NoData
28/2/2012;3;1;0.12;3.8;27.3;0.6;4.7;4.1;0.3;19.4;25.8;79;56.1;NoData
28/2/2012;4;1.1;0.13;3;27.2;0.6;4.8;4.2;0.4;358.9;25.3;82;37.3;NoData
28/2/2012;5;1;0.13;3.8;36.5;0.9;4.7;3.8;0.6;353.4;24.9;85;41.3;NoData
28/2/2012;6;0.8;0.21;1.8;36.6;4.4;10.5;6.1;0.5;359.6;24.3;89;22.3;NoData
28/2/2012;7;1;0.45;0.3;25.1;28.4;38.5;10.1;0.5;11.7;25;89;53.7;NoData
28/2/2012;8;1;0.61;0.9;25;30.8;42.2;11.6;0.5;145.3;28.1;75;64.7;NoData
28/2/2012;9;1;0.55;3.6;28.5;28.5;38.9;10.5;1;170.8;30.5;60;47.7;NoData
28/2/2012;10;0.9;0.54;5.7;28.5;24.5;34.9;10.8;0.9;142.9;30.2;63;48.6;NoData
28/2/2012;11;0.9;0.43;5.8;33.4;27.1;36.7;9.9;1.6;168.3;31.4;56;30.9;NoData
28/2/2012;12;0.8;0.47;6.1;33.4;25.4;33.9;8.9;2.1;171.1;31;56;22.8;NoData
28/2/2012;13;0.8;0.45;6.7;18.4;23;31.1;8.3;2.1;169.1;31.1;59;25.6;NoData
28/2/2012;14;0;0.42;6;18.2;24;31;7.3;2.4;171.6;31;60;23.2;NoData
28/2/2012;15;0;0.5;6.1;23.7;22;28.3;6.7;1.7;165.3;31;60;39.1;NoData
28/2/2012;16;0;0.43;5.9;23.7;23.5;30.8;7.7;2.3;176.5;30.4;61;34.4;NoData
28/2/2012;17;0;0.47;4.3;24;26.9;36.3;9.9;0.8;166;30.1;61;61.6;NoData
28/2/2012;18;0;0.48;2.7;24;27.6;39.8;12.5;0.8;157.7;28.3;68;54.7;NoData
28/2/2012;19;0;0.58;1.4;31.8;33.5;50.2;16.8;0.9;162.5;27.7;71;47.3;NoData
28/2/2012;20;0;0.39;2.6;31.9;20.5;34.5;14;1.9;172.9;27.6;72;22.7;NoData
28/2/2012;21;0;0.34;2.8;32;17.1;31.7;14.7;1.1;159;27.5;72;39.9;NoData
28/2/2012;22;0;0.33;3;32;16.2;28.4;12.3;0.8;158.9;27.2;72;48.7;NoData
28/2/2012;23;0;0.25;3.6;27.5;12.2;22.7;10.6;0.6;159.5;27;72;55;NoData
28/2/2012;24;0;0.17;3.6;27.4;9.6;17.7;8.2;0.6;148.2;26.8;75;57.6;NoData
29/2/2012;1;0;0.13;4.7;28.7;1.9;6.5;4.6;0.3;39.7;26.5;75;71.2;NoData
29/2/2012;2;0;0.11;6.3;28.7;0.9;4.7;3.8;0.2;49.8;26.4;73;68.7;NoData
29/2/2012;3;0;0.09;6;23.4;0.6;2.7;2.2;0.3;122.1;25.8;76;63.2;NoData
29/2/2012;4;0;0.08;6;23.3;1.4;4.1;2.7;0.4;17.5;25.9;76;57.6;NoData
29/2/2012;5;0;0.09;5.3;13.4;0.5;2.7;2.2;0.3;11;25.2;79;52.9;NoData
29/2/2012;6;0;0.12;3.4;13.3;1.3;6.6;5.3;0.4;351;24.8;80;38.6;NoData
29/2/2012;7;0;0.31;0.7;17.1;28.6;42.1;13.4;0.3;27.9;26.5;74;62.3;NoData
29/2/2012;8;0;0.52;2.2;17.1;27.1;41.4;14.3;0.4;122.2;28.4;68;59.2;NoData
29/2/2012;9;0;0.46;5.4;27.6;29.4;40.5;11.5;1.8;171.9;29.5;60;31.9;NoData
29/2/2012;10;0;0.4;6.7;27.8;25.6;37.1;11.6;2.5;172.7;30.4;56;22.8;NoData
29/2/2012;11;0;0.41;6.9;22.5;23.6;33.8;10.4;1.5;165.5;31.2;56;36.4;NoData
29/2/2012;12;0.1;0.39;7.3;22.4;24.9;34.9;10.3;1.8;172.2;30.9;57;32;NoData
29/2/2012;13;0.1;0.41;6.8;24.1;22.7;31.5;9.1;2;173.7;30.8;59;26.3;NoData
29/2/2012;14;0;0.42;6.8;24.1;23.2;32.1;9.2;2.1;175.1;30.7;60;27.3;NoData
29/2/2012;15;0;0.5;6.9;25.5;22.7;32.2;9.6;1.9;166.1;29.9;61;28.7;NoData
29/2/2012;16;0;0.39;5.8;25.5;27;37.8;11.1;1;168.2;30.3;58;50.2;NoData
29/2/2012;17;0;0.4;5.7;23.2;23.9;33.9;10.3;1.5;160.1;29.8;62;41.6;NoData
29/2/2012;18;0;0.38;5.6;23.1;22.8;32.6;10;2.1;168;28;67;33.3;NoData
29/2/2012;19;0;0.46;2.6;29.8;25.7;37.6;12.2;1;174.5;27.5;71;49.3;NoData
29/2/2012;20;0;0.34;2.8;29.9;19.9;29.8;10.4;1.2;162;27.3;70;37.1;NoData
29/2/2012;21;0;0.28;4.2;28;14.1;23.3;9.3;1.4;163.1;27.3;68;32.3;NoData
29/2/2012;22;0;0.3;3.2;28;15.8;26.9;11.1;0.8;153.9;27.1;71;46.8;NoData
29/2/2012;23;0;0.26;3.5;23.9;13.2;24.5;11.4;0.7;162.6;26.8;71;47.4;NoData
29/2/2012;24;0;0.17;6.1;23.8;5.9;13.7;7.8;0.7;157.3;26.6;72;42.7;NoData
1/3/2012;1;0;0.14;7.4;25.5;2.8;6.1;3.3;0.8;162.1;26.5;76;40;NoData
1/3/2012;2;0;0.12;6.6;25.5;1.4;3.4;2;0.4;134;26.3;78;55.9;NoData
1/3/2012;3;0;0.11;5.9;19.9;1.3;3.6;2.3;0.5;33.4;25.8;79;64.6;NoData
1/3/2012;4;0;0.11;5.6;19.8;0.7;2.9;2.2;0.4;2.9;25.2;81;59.5;NoData
1/3/2012;5;0;0.11;6.3;18.1;0.9;3.2;2.2;0.2;39.4;25.1;83;64.5;NoData
1/3/2012;6;0;0.18;4.4;18.1;9.2;16.2;7.1;0.4;88.7;25.2;82;63.3;NoData
1/3/2012;7;0;0.49;2.4;19.9;35.4;50.4;15.1;0.3;29;25.5;78;69.2;NoData
