Data_CG;Hora_CG;SO2_CG;CO_CG;O3_CG;MP_CG;NO_CG;NOX_CG;NO2_CG;VEL_VENTO_CG;DIR_VENTO_CG;TEMP_CG;UMID_CG;STWD_CG
27/11/2015;16;1.2;0.71;0.4;31.4;33.6;51.1;17.7;0.3;346.1;28.4;74;65.4
27/11/2015;17;1.2;0.79;0;40.5;33.8;50.7;16.9;0.2;350.1;27.8;76;68.9
27/11/2015;18;1.3;0.61;0;44.5;37.5;54.2;16.8;0.3;305.5;27.3;78;61.9
27/11/2015;19;1.4;0.61;0;43.1;35.1;51;16.2;0.2;315.8;27;79;64.9
27/11/2015;20;1.3;0.65;0;28.8;30.4;46.6;16.3;0.2;345.7;27;80;65.6
27/11/2015;21;1.3;0.59;0;37.7;34.7;49;14.7;0.2;326.4;27;80;71.7
27/11/2015;22;1.3;0.51;0;43.1;31.8;44.9;13;0.1;306.7;26.9;80;68.4
27/11/2015;23;1.2;0.49;0.9;36.3;15.8;26.9;11.2;0.3;307.5;26.9;81;53.9
27/11/2015;24;1.2;0.36;2.9;20.2;10.4;18.7;8.4;0.2;300.1;26.8;80;64.6
28/11/2015;1;1.1;0.31;2.8;12;18.7;29.4;10.7;0.2;324.9;26.7;80;59.4
28/11/2015;2;1;0.3;4.9;15.9;5.2;10.6;5.4;0.2;306.9;26.7;81;65.3
28/11/2015;3;1;0.26;5.6;8.2;2.5;6.2;3.7;0.2;310.1;26.6;82;55.3
28/11/2015;4;1;0.34;5.6;6.7;5.1;9.8;4.7;0.3;77.4;26.7;80;51.9
28/11/2015;5;1;0.32;6.7;19.9;2.1;4.5;2.4;0.4;74.1;26.6;80;44.8
28/11/2015;6;1.1;0.35;2.4;12.3;6.5;11;4.7;0.4;50.1;26.1;83;40.9
28/11/2015;7;1;0.48;1.8;14.6;12.8;21.1;8.4;1.3;55.1;26.6;78;32
28/11/2015;8;1.4;0.63;1;15.1;26.3;35.2;9.8;0.6;48.8;27.5;72;47.3
28/11/2015;9;1.2;0.7;0.5;18.6;28.1;38.3;10.5;0.5;26.7;28;70;53.1
28/11/2015;10;1.2;0.76;0.9;36.8;27.7;41;13.4;0.3;242.2;27.8;74;51.5
28/11/2015;11;1.2;0.94;0.7;46.7;21;32.2;11.2;0.6;219.5;28.2;75;34.2
28/11/2015;12;1.3;0.77;0.8;35.4;27.3;37.6;10.7;0.4;9.6;29.7;66;65.5
28/11/2015;13;1.1;0.77;0.5;27.1;28.7;37.5;9.9;0.8;82.6;30.5;60;53.6
28/11/2015;14;0.5;0.52;0;35.1;30.4;39.7;10.4;1.1;103.1;30.1;57;46.8
28/11/2015;15;0.5;0.33;0.3;23.8;19.9;28.1;8.7;1.4;100.2;30.1;55;44
28/11/2015;16;0.4;0.33;1;30.4;19.9;30.3;11.5;1.3;107.7;29.4;60;45.3
28/11/2015;17;0.5;0.39;0.9;34.4;30.4;44.2;14.8;1.5;104.1;28.5;64;38.1
28/11/2015;18;0.8;0.3;0.5;28.1;28.8;37.7;11.1;1.3;103.6;27.7;68;42
28/11/2015;19;0.8;0.26;0.4;44;25;34.3;9.5;1.2;96.3;27.3;71;43.5
28/11/2015;20;0.7;0.19;0.3;54.1;19.7;28.1;9.1;1.8;65.7;27.2;72;35.9
28/11/2015;21;0.5;0.07;0.7;35.8;13;22.1;9.3;2;54.1;26.8;73;35.1
28/11/2015;22;0.6;0.26;0.3;25.5;23.2;33.4;10.4;1.1;70.4;26.6;76;45
28/11/2015;23;0.6;0.12;0.4;36;11.3;19.9;8.7;1.1;52.6;26.3;78;37.1
28/11/2015;24;0.6;0.03;1.4;20.9;8.1;15.4;7.4;1;57.9;26;78;43.4
29/11/2015;1;0.8;0.04;2.6;29.3;3.4;9.4;6;1.1;55.1;25.8;79;33.6
29/11/2015;2;0.6;0.02;2.2;21.6;3.2;8.5;5.3;1.1;55.9;25.7;80;33.4
29/11/2015;3;0.5;0.01;2.6;27.1;2;6.4;4.4;1.1;54.2;25.5;80;32.7
29/11/2015;4;0.5;0;2;24.7;1.5;5.7;4.2;0.7;57.7;25.4;81;35.3
29/11/2015;5;0.5;0.01;2.5;26.7;3.2;7.2;4;0.7;56.8;25.4;80;38.5
29/11/2015;6;0.5;0.02;1.9;25.8;5.6;10.8;5.2;0.9;29;25.5;80;40.1
29/11/2015;7;0.6;0.22;0.9;23.1;15.3;24.2;8.9;0.9;13.5;26.3;77;44.9
29/11/2015;8;0.6;0.15;1.8;31.8;12.5;21.8;9.6;1.1;349.9;27.6;72;45
29/11/2015;9;0.7;0.19;7.3;25.8;12.9;24.7;11.9;1.7;356.9;27.4;72;33.7
29/11/2015;10;0.7;0.26;5.8;29.7;13;26.7;13.7;0.5;273.3;28.3;68;50.5
29/11/2015;11;0.5;0.2;4.7;33.1;18.6;36.9;18.2;0.7;310.6;29.1;64;47.5
29/11/2015;12;0.4;0.11;2.4;17;19;32.3;13.3;1.1;75.3;31;54;56
29/11/2015;13;0.6;0.04;4;8.6;14.1;21.5;8.6;1.8;89.1;31.1;51;47.5
29/11/2015;14;0.6;0.09;4.4;8.1;17.7;31.5;14.9;1.7;91.5;31;49;46.3
29/11/2015;15;0.7;0.12;6.3;25.1;9.1;22.5;13.4;1.9;95.2;30.2;53;45.5
29/11/2015;16;0.6;0.03;5.9;20;8.5;18.8;10.3;1.6;80;29.3;59;49.5
29/11/2015;17;0.6;0.09;5.6;21.2;2.9;11.3;8.5;1.6;77.8;28;68;47.3
29/11/2015;18;0.5;0.1;4.8;40.3;1.7;6.9;5.2;1.6;71.7;27;74;48.5
29/11/2015;19;0.5;0.16;2.9;25.4;3.3;10.8;7.5;2;55.7;26.7;75;41
29/11/2015;20;0.5;0.17;3.2;39.3;1.6;7.9;6.3;2.9;47;26.4;75;32.2
29/11/2015;21;0.5;0.12;3;22.8;5.4;11.5;6.1;2.5;50.4;26.3;74;35
29/11/2015;22;0.6;0.2;3;21;3;10.5;7.5;2.1;49.7;26.2;75;34.2
29/11/2015;23;0.5;0.16;3.2;19;5.6;13.5;8.2;2.1;50.8;26;76;38.9
29/11/2015;24;0.5;0.11;3.9;11.4;3.1;9.3;6.3;1.9;50.2;25.8;76;36.5
30/11/2015;1;0.5;0.12;4.4;12.6;4.1;8.8;4.7;1.5;49.5;25.7;75;34.3
30/11/2015;2;0.7;0.06;4.8;17;1.3;4.6;3.5;1.4;56;25.4;77;35.5
30/11/2015;3;0.6;0.06;5.3;11.1;1.1;3.8;2.8;1.3;55.9;25.2;78;34.1
30/11/2015;4;0.7;0.06;4.7;18.6;1.7;4.1;2.4;0.9;57.5;25.2;78;33.4
30/11/2015;5;0.7;0.08;3.8;14.2;2.4;6.1;3.7;0.8;30.4;25.2;79;45
30/11/2015;6;0.7;0.19;2.3;15.4;13.8;20.8;7.3;1;46.5;25.1;79;43.7
30/11/2015;7;0.6;0.33;0.4;29.5;40.2;53.4;13.2;1;16.6;26.2;74;47.8
30/11/2015;8;0.8;0.52;0.5;15.8;37.6;56.3;18.9;1.4;18.2;27.6;70;41.6
30/11/2015;9;0.8;0.45;3.4;53.3;26.8;43.5;16.7;1;38.1;28.4;64;53.2
30/11/2015;10;0.7;0.38;5.7;37.3;20.7;44;23.4;1;259.2;28.5;67;46.2
30/11/2015;11;0.7;0.24;6.7;33.1;19.8;33.9;14.5;1.6;19.9;30.1;55;47
30/11/2015;12;0.7;0.25;5.5;22.3;32.3;48.1;16;1.4;53;31.1;50;50.2
30/11/2015;13;0.8;0.11;4.6;26.8;32.9;45.5;13.4;1.8;75.3;31.3;50;47.8
30/11/2015;14;0.6;0.37;4;27.2;41.7;53.8;14.5;1.8;77.1;30.6;54;47.2
30/11/2015;15;0.8;0.5;3.7;29.2;29.1;41.4;12.9;1.4;89;30.2;57;51.1
30/11/2015;16;0.9;0.4;4.6;20.7;27.9;39.1;12.1;1.7;76.5;29.3;58;52
30/11/2015;17;0.9;0.52;4.1;28.3;28;41;13.2;1.6;81.5;28.2;63;52
30/11/2015;18;1;0.57;2.5;41;35.7;50.3;15.1;1.3;86.5;27.6;66;53.3
30/11/2015;19;1;0.38;2.2;39.1;20.7;33.1;12.9;1.9;53.4;26.9;69;46.8
30/11/2015;20;0.9;0.48;1;44.7;30.3;44.8;15.5;1.7;58.4;26.6;72;44
30/11/2015;21;0.9;0.43;0.4;33.4;39;54.2;16.6;1.2;66.2;26.4;73;51.1
30/11/2015;22;0.9;0.4;0.4;33.4;21.8;32.3;11.3;1.1;56.8;26.2;75;51.2
30/11/2015;23;0.8;0.39;1;27.2;13.6;22.1;9.7;1.5;50.8;26;76;40.4
30/11/2015;24;0.6;0.28;3.7;16.2;4.4;10.5;6.2;2;45;25.8;74;32.1
1/12/2015;1;0.8;0.26;3.7;10.6;5;9.7;5.5;1;53.3;25.6;76;39.8
1/12/2015;2;0.8;0.27;4.6;8.7;4.9;9.8;5;1.2;54.8;25.4;76;33.5
1/12/2015;3;0.8;0.25;5.7;20.9;1.1;4.1;3.1;0.8;50.4;25.2;77;35.8
1/12/2015;4;0.7;0.25;5.5;18.6;1.4;4.3;2.9;0.8;54.6;25.3;77;32.2
1/12/2015;5;0.8;0.26;4.7;22.5;2.5;5.7;3.1;0.7;57.8;25.4;77;32.1
1/12/2015;6;0.7;0.34;3.8;17.7;10.4;16.2;6.4;1;51.3;25.3;79;33.9
1/12/2015;7;0.9;0.51;1.8;26;24.1;36.7;12.9;1.2;60.4;26.3;75;37.4
1/12/2015;8;0.9;0.6;1.7;14.7;35.4;48.5;13.8;1.2;47.6;28.2;64;42.2
1/12/2015;9;1;0.55;2.8;28.6;28.4;40.5;12.9;1.1;29.6;30.7;55;47
1/12/2015;10;0.9;0.57;3.3;17.4;28.8;40.7;14.2;0.9;304.8;30;63;50.2
1/12/2015;11;1.1;0.61;3.6;21.9;44.4;56.8;16.2;1.1;66;32;50;55.5
1/12/2015;12;1.1;0.48;4.1;19.1;26.8;39.6;13;1.4;68.9;32.2;48;48.9
1/12/2015;13;1.2;0.38;4.2;28;31;43.6;13.6;1.6;88.2;31.2;52;48
1/12/2015;14;0.9;0.41;3;19.4;30.5;44.4;14.1;1.1;96.5;31.5;53;54
1/12/2015;15;1.2;0.53;4.6;29.8;24.9;35.8;11.3;1.5;86.8;30.4;59;49
1/12/2015;16;1.2;0.65;3.2;16.9;48.9;55.2;14.6;1.4;94;29.6;62;48.4
1/12/2015;17;1.1;0.62;4.1;22.4;34.7;46.2;12.7;1.2;82.5;28.7;60;54.9
1/12/2015;18;1.2;0.64;3.3;45.5;45.6;56.8;15.1;1.5;92.8;28;63;45
1/12/2015;19;1.1;0.64;3.3;30.5;36.5;51.4;15.9;1.1;71.4;27.3;68;52.1
1/12/2015;20;1.1;0.52;2.9;27;30.6;43.8;14.1;1.2;48.8;26.9;71;49.3
1/12/2015;21;1;0.46;3.2;18.9;21.7;33.9;12.5;1.4;55.9;26.7;71;45.3
1/12/2015;22;1;0.5;2.8;18.8;26.2;39;13.5;1.1;70;26.6;72;45.5
1/12/2015;23;1;0.59;2.6;20.5;27.5;37.1;11.1;0.9;88.8;26.7;74;42.1
1/12/2015;24;0.8;0.36;5;13.1;3.8;10.2;6.5;1.5;51.2;26.3;75;37.2
2/12/2015;1;0.7;0.32;6.2;20.8;3.6;8.6;5;1.2;47;26.1;75;35.2
2/12/2015;2;0.8;0.33;7.7;18.1;2.1;5.2;3;1.1;44.4;25.9;75;37
2/12/2015;3;0.7;0.32;7.7;9.7;0.9;3.4;2.5;0.9;44.8;25.9;75;29.1
2/12/2015;4;0.8;0.3;7.8;14.2;0.4;2.8;2.4;0.8;60.5;25.9;74;39.3
2/12/2015;5;0.8;0.3;7.4;10.7;1.6;4.8;3.2;0.8;46.7;25.7;75;33
2/12/2015;6;0.9;0.44;4.5;17.7;20.5;29.1;8.8;0.7;53.4;25.7;75;31.8
2/12/2015;7;0.9;0.55;2;18;30.5;43.7;13.4;0.6;46;27.1;69;44.4
2/12/2015;8;0.9;0.76;0.3;18.9;45.8;63.7;18.4;0.6;315.1;28.5;66;42.5
2/12/2015;9;0.9;0.62;1.9;19;31;46.7;15.7;0.8;310.2;27.8;69;31.6
2/12/2015;10;0.8;0.68;3.6;26.8;17.8;31.3;13.5;1.2;270.4;28.3;67;36.9
2/12/2015;11;0.9;0.73;2.6;26.1;31.4;45.7;14.8;0.3;263.7;29.9;62;67.1
2/12/2015;12;1;0.7;2.7;16.3;37;48;12.8;0.6;226.3;30.7;58;64.4
2/12/2015;13;0.9;0.61;4;27.8;23.6;35.6;12.1;0.3;210.2;30.1;61;68
2/12/2015;14;0.5;0.36;3.1;15.4;21.8;32.6;11.1;0.5;327.4;29.9;62;59.4
2/12/2015;15;0.7;0.51;3.6;10.1;33.3;44.7;12.5;0.6;58.1;30.4;58;65.3
2/12/2015;16;1;0.59;3.3;22.1;46.4;61.2;16.9;1.1;83.5;30;57;53.8
2/12/2015;17;0.9;0.68;3.3;22.7;39.2;60.1;21.7;1.4;99.1;28.9;59;46.6
2/12/2015;18;0.8;0.54;3.2;29;40.4;56.6;17.3;1.3;93.2;28.1;64;45.1
2/12/2015;19;0.7;0.49;3.3;27.5;44.8;59.7;17.5;1.4;85.7;27.3;69;48.7
2/12/2015;20;0.8;0.5;2.2;34.6;50.4;74.2;24.6;1.4;66.7;27.2;69;45.3
2/12/2015;21;0.7;0.32;2.8;20.3;25.1;38.2;14.5;1.8;47.6;26.7;71;41.4
2/12/2015;22;0.7;0.27;3.1;10.7;14.3;26.1;11.8;2.1;46.9;26.4;72;34.6
2/12/2015;23;0.6;0.32;4.1;15.6;12.6;23.6;11.1;1.7;48.7;26.1;74;36.2
2/12/2015;24;0.6;0.22;5.3;11.7;4.6;10.8;6.4;1.4;51.6;25.8;77;36.2
3/12/2015;1;0.6;0.16;5.2;8.6;3;8.4;5.4;0.9;54.7;25.5;78;36.7
3/12/2015;2;0.5;0.16;4.6;5;0.6;5;4.4;0.9;49.6;25.3;78;33.3
3/12/2015;3;0.6;0.14;5.3;15.3;1.6;6.4;4.9;1.1;51.7;25.3;78;34.6
3/12/2015;4;0.4;0.16;5.4;16.7;0.6;3.5;3;0.8;54.7;25.1;79;33.2
3/12/2015;5;0.6;0.2;0.7;11.6;3;12;9;0.3;340.5;24.9;81;40.3
3/12/2015;6;0.5;0.31;0.1;24.6;21.7;32.3;11.2;0.5;336.4;24.9;82;35.6
3/12/2015;7;0.8;0.57;0;22.2;43.7;59.7;16.3;0.9;349.2;26;78;35.4
3/12/2015;8;0.7;0.53;1.4;12.9;32.5;47.9;16.1;1.3;335.5;27.6;73;39.8
3/12/2015;9;0.7;0.81;6;51.8;44.3;69.3;25.5;2;7.2;28.9;68;27
3/12/2015;10;0.7;0.69;5.6;29.7;20.4;44.3;24;0.7;304.7;29.6;65;52.3
3/12/2015;11;0.7;0.71;5.4;20.1;24;43.6;19.7;0.5;14.3;30;61;62.2
3/12/2015;12;0.6;0.68;3.1;13.4;21.4;34.3;12.9;0.5;258.6;30.6;56;56
3/12/2015;13;0.8;0.52;3.8;15.3;39.3;52.9;17.1;1;73.9;31.7;53;55.8
3/12/2015;14;0.9;0.29;4.8;19.9;38;55.8;20;1.5;89.5;31.7;52;44.8
3/12/2015;15;0.9;0.24;4.4;16;33.8;46.8;13.4;1.6;102.2;31.1;53;44.9
3/12/2015;16;0.9;0.36;2.8;28.6;41.4;58;17.1;1.3;94.3;30.2;59;50.8
3/12/2015;17;0.8;0.38;1.8;27;39.9;53.3;14.5;1.6;90.9;28.5;67;46.6
3/12/2015;18;0.8;0.42;0.8;28.4;37.2;49.1;14;1.3;93.7;27.8;71;51.1
3/12/2015;19;0.8;0.36;0.3;32.5;30.7;43.3;12.8;1.1;72.3;27.1;73;57.7
3/12/2015;20;0.8;0.25;0.8;30.7;16.2;27.3;11.4;2.7;45.4;26.6;75;38.9
3/12/2015;21;0.5;0.17;2;38.2;11.6;20.1;9.6;3.3;45.4;26.3;76;33.8
3/12/2015;22;0.8;0.12;3;21.7;13.8;19.2;7.1;3.5;49.4;26.1;76;34.3
3/12/2015;23;0.6;0.06;3.4;22.7;7.6;13.5;6.1;1.8;52.5;26;76;42.5
3/12/2015;24;0.5;0.04;4.7;13.3;4;7.4;3.5;2.1;45;25.7;78;33.9
4/12/2015;1;0.7;0.07;5;7.7;1.6;5.7;4.1;2;58.3;25.5;78;35.4
4/12/2015;2;0.6;0.08;4.5;4.8;0.6;3.5;3;1.3;53.4;25.3;79;42.2
4/12/2015;3;0.5;0.06;4.3;15;0.8;4;3.2;1.3;40.1;25.2;80;42.8
4/12/2015;4;0.7;0.05;0.7;11.8;9.4;20.1;10.7;0.9;18;25.2;80;45.8
4/12/2015;5;0.6;0.07;0.2;22.1;4;14.3;10.2;0.9;12.8;25.2;79;41.2
4/12/2015;6;0.6;0.14;0.4;17.1;16.5;26.4;10;1.2;22.2;25.1;77;43.5
4/12/2015;7;0.7;0.21;0;40.7;40.1;52.1;13;1.2;14.4;26.2;73;42
4/12/2015;8;0.7;0.33;0.1;23.2;35.2;49.4;14.6;1.3;342.9;27.6;68;43.7
4/12/2015;9;0.7;0.36;3.9;20.9;25.6;44.3;18.8;1.6;341.9;28.8;64;38.8
4/12/2015;10;0.8;0.56;2.3;27.1;40.9;65.3;24.6;0.9;315.8;30.2;61;49.5
4/12/2015;11;0.6;0.48;1.6;27.8;22.8;40.5;17.8;0.6;245;31;59;54.2
4/12/2015;12;0.9;0.55;2.6;19.4;46.8;60.8;16.6;0.9;72.1;32.1;54;57.1
4/12/2015;13;0.9;0.44;3.2;25.3;37.6;49.8;13.7;1.4;93.5;31.5;55;47.9
4/12/2015;14;0.7;0.41;5.2;33.2;28.8;39.5;13.1;2.3;105.5;30.5;58;38.5
4/12/2015;15;0.9;0.42;6.1;28.1;27.9;38.1;11.7;2.2;105;29.6;62;43.3
4/12/2015;16;0.9;0.55;4.9;34.6;37.4;54.8;19.4;2.5;109.4;28.5;67;39
4/12/2015;17;0.8;0.64;3.5;43.9;38.2;51.5;15;2.2;99;28.2;69;42.2
4/12/2015;18;0.6;0.62;3.5;35.2;32;44.4;13.4;1.7;90.9;27.6;72;49.1
4/12/2015;19;0.7;0.47;2.5;44.9;20.2;30.7;11;2.6;55.7;27;74;44.1
4/12/2015;20;0.7;0.35;1.9;30.4;12.5;22.3;9.9;3.3;45.6;26.8;76;38.5
4/12/2015;21;0.5;0.31;2.4;37.8;10.9;22.4;11.5;3.4;44.2;26.6;76;35.6
4/12/2015;22;0.4;0.35;3.1;36.6;13.5;19.9;7.4;2.4;48.9;26.6;76;37.5
4/12/2015;23;0.6;0.28;4.1;27.4;7.2;13.7;6.5;2.5;49.3;26.4;77;37.7
4/12/2015;24;0.4;0.27;5.6;16.2;3.3;8.3;5;2;52.8;26.4;75;40.5
5/12/2015;1;0.4;0.27;5.8;23.2;2.5;6.9;4.5;1.2;49.3;26.4;75;44.1
5/12/2015;2;0.5;0.18;7.8;25.8;1.5;6.1;4.6;1.4;55.1;26.2;75;38.6
5/12/2015;3;0.4;0.2;8.6;18.2;1.5;4.3;2.8;1.5;53.1;26.2;74;38.8
5/12/2015;4;0.5;0.17;9;23.8;1.9;4.8;2.9;1.8;51.1;26.1;73;35.9
5/12/2015;5;0.6;0.12;9.6;30;1.1;3.1;2;1.5;48.4;26.1;73;40.7
5/12/2015;6;0.6;0.19;7.9;40.9;5.5;12.9;7.4;1.6;45.1;26;73;43.4
5/12/2015;7;0.6;0.33;3.3;20.8;19.5;35.3;15.8;1.1;30.9;26.6;70;51.6
5/12/2015;8;0.7;0.39;3.4;28.9;20.1;33.2;14.1;1.3;23.5;27.8;66;48.4
5/12/2015;9;0.7;0.45;7.8;31.3;23.8;41.4;17.8;1.7;354.2;28.6;65;37
5/12/2015;10;0.8;0.35;6.4;35.1;10.5;21.9;11.4;1;275.5;29.9;62;42.8
5/12/2015;11;0.7;0.45;8;43.8;13;28.6;15.7;0.7;230;31;57;54.5
5/12/2015;12;0.8;0.37;10.3;23.8;9.4;24.8;15.4;1;250.4;31.4;56;48.4
5/12/2015;13;0.7;0.38;9.5;45.3;14.7;28.1;14;1.3;84.7;32.4;53;45.2
5/12/2015;14;0.7;0.28;10.7;56.8;18.3;31.3;13.4;1.4;79.1;32;54;48.3
5/12/2015;15;0.7;0.31;14.6;36.9;14.8;26.7;12.8;2.1;59.8;31.2;56;44.8
5/12/2015;16;0.6;0.2;17.2;46.6;10.6;22.6;12;1.9;65.9;30.4;58;48.9
5/12/2015;17;0.7;0.25;12.4;39.3;14.4;24.5;10.9;1.5;96.1;29.3;62;53.5
5/12/2015;18;0.5;0.28;10.7;59.4;12.8;23.1;10.5;1.9;71.5;28;68;51.2
5/12/2015;19;0.6;0.27;9.8;49.2;14.2;28.7;14.6;2.8;58.2;27.4;70;46
5/12/2015;20;0.5;0.25;10.9;62.2;8.9;18.1;9.5;3.6;45.9;27.1;71;40.4
5/12/2015;21;0.4;0.23;9.1;52.1;7.5;15;7.5;4;44.9;26.9;73;33.4
5/12/2015;22;0.5;0.24;7.1;33.2;8.1;15.3;7.4;3.1;47.2;26.6;75;36.6
5/12/2015;23;0.3;0.2;8.1;30.7;6.2;9.2;3.2;3.2;42.7;26.5;75;33.8
5/12/2015;24;0.5;0.24;8.8;23.3;5.5;9.5;4.8;2.7;51.5;26.3;75;39.2
6/12/2015;1;0.5;0.17;10.4;27.7;1;3.7;2.7;2.5;50;26.2;75;40.1
6/12/2015;2;0.4;0.16;11.4;39.2;1.4;4;2.6;2;52.4;26.1;75;42.9
6/12/2015;3;0.5;0.16;12.6;22.5;1.4;2.9;1.6;1.9;48.3;26;74;43.5
6/12/2015;4;0.5;0.15;11.7;17.9;2;4.6;2.6;1.6;35.2;25.9;75;44.9
6/12/2015;5;0.4;0.15;6;16.7;1.3;9.6;8.3;1.2;29.7;25.8;75;45.8
6/12/2015;6;0.5;0.26;5.9;19.6;4.1;12.8;8.7;0.9;5.1;26.1;74;47.3
6/12/2015;7;0.4;0.3;4.9;30.1;10.8;21.2;10.7;1;39;26.6;71;47.7
6/12/2015;8;0.6;0.24;7.5;46.4;10.8;23.2;12.6;1.9;51.8;27.4;68;43.7
6/12/2015;9;0.5;0.22;6.5;29.3;11.1;19.4;8.4;1.3;36.8;28.6;62;46.5
6/12/2015;10;0.5;0.26;9.6;19.4;11.2;22.7;11.5;1.2;356.9;28.5;64;43.4
6/12/2015;11;0.3;0.32;4.7;32.9;13.9;23.2;9.5;0.7;252.5;30.3;60;49.2
6/12/2015;12;0.6;0.28;7;45.2;17.8;27.1;10.7;0.8;142.4;31.3;57;58.6
6/12/2015;13;0.6;0.31;9.2;23.1;13.4;19.4;7.1;1.3;84.7;31.7;53;50.6
6/12/2015;14;0.6;0.28;10;35.5;13.4;21.8;8.6;1.6;77.5;31.4;54;47.6
6/12/2015;15;0.9;0.28;11;23.8;12.3;17.9;6.1;1.9;67.1;30.2;60;44.9
6/12/2015;16;0.9;0.3;9.7;27.6;12.9;16.4;5.4;2.3;99.7;28.8;68;42.4
6/12/2015;17;0.8;0.34;6.6;40.2;14.2;17.1;4.7;2.2;84.4;28;71;42.3
6/12/2015;18;0.7;0.42;4.9;47.1;14.5;20.6;6.6;1.9;98;27.5;73;44.3
6/12/2015;19;0.9;0.52;4.5;38.9;17.7;23.3;6.4;1.3;88.6;27.2;75;51.8
6/12/2015;20;0.9;0.48;4.1;44.1;18.6;25.1;6.8;1.4;75.3;27;75;52.2
6/12/2015;21;0.8;0.39;4.6;30.9;10.9;17.6;6.8;2.4;50.7;26.8;75;42.5
6/12/2015;22;0.8;0.35;6;29.5;7.2;12.6;5.5;2.8;43.5;26.5;76;37.9
6/12/2015;23;0.9;0.39;7.2;26.1;3.1;7.8;4.7;2;45.5;26.4;76;38.1
6/12/2015;24;0.8;0.27;7.7;15;2.2;4.3;2.1;2.2;44.5;26.3;75;37.9
7/12/2015;1;0.8;0.26;8.7;17.6;1;2.3;1.4;1.9;43.8;26.3;74;38.6
7/12/2015;2;0.8;0.22;9.6;9;0.3;1;1;2.1;40.9;26.2;73;34.9
7/12/2015;3;0.7;0.19;9.9;17.4;1.4;2.4;1;1.6;44.1;26.1;73;34
7/12/2015;4;0.7;0.2;10.6;17.1;0.8;1.8;1.1;1.8;48.1;26;72;36.1
7/12/2015;5;0.8;0.22;9.1;11.8;2.1;4.5;2.4;1.2;50.2;25.7;75;34.9
7/12/2015;6;0.9;0.28;7.3;14.9;6.5;12.7;6.3;1.5;49.4;25.8;74;35.1
7/12/2015;7;1;0.38;5.2;32.7;20.4;32.1;12.9;1.8;48.4;26.7;71;36.7
7/12/2015;8;0.9;0.42;4.7;32.7;31;42.8;13.5;1.6;33.1;28.3;63;41.7
7/12/2015;9;1.1;0.43;4.7;36.9;29;44.2;15.8;1.5;19.4;29.2;57;47.1
7/12/2015;10;1.1;0.53;4.7;24.5;33.1;54.8;22.3;0.8;10.2;30.1;54;59.1
7/12/2015;11;1.1;0.41;7.4;34.6;22;38;16.3;1.1;28.6;31.8;50;53.8
7/12/2015;12;1.1;0.26;11.9;30.5;15.1;32.9;18;1;328.9;31.5;50;51.8
7/12/2015;13;1.2;0.29;6.6;16.1;34;53.2;20.5;1.2;82.8;32.2;47;57.3
7/12/2015;14;0.4;0.36;7;31.5;24;35.7;12.7;1.9;72.4;32.1;47;48.7
7/12/2015;15;0.7;0.31;9.1;41.5;19.6;32.7;13.2;2.6;49.8;31.5;48;43.7
7/12/2015;16;0.8;0.33;9.6;40.1;17.2;27;10.5;3.2;46.2;30.1;55;43.9
7/12/2015;17;0.7;0.39;7.1;62.4;19.3;28.8;11;2.6;52;28.9;62;48.3
7/12/2015;18;0.6;0.47;4.3;54.2;20.9;34;13.5;2.5;55.6;27.9;66;49.5
7/12/2015;19;0.6;0.48;2.8;57.9;21.9;35.9;14.8;2.7;50.9;27;72;43.8
7/12/2015;20;0.5;0.41;2.4;50.1;16;28.1;12.7;3.9;41;26.5;75;37.6
7/12/2015;21;0.4;0.41;2.9;47.9;18.1;29.4;11.6;3.3;43.9;26.3;76;40.1
7/12/2015;22;0.3;0.4;3.3;25.8;7.2;17.1;10;3.5;44.3;26;78;35
7/12/2015;23;0.3;0.37;4.4;40.9;6.8;12.6;5.8;2.5;42;25.8;79;41.1
7/12/2015;24;0.3;0.35;5.8;21.7;4;8.9;5;2.2;46;25.6;79;39.7
8/12/2015;1;0.3;0.31;7.3;14.3;0.7;3.5;2.9;1.5;43;25.4;80;40.7
8/12/2015;2;0.3;0.34;8.1;12.9;1.8;3.8;2.1;2;48.5;25.2;79;38.5
8/12/2015;3;0.2;0.34;8.4;11.8;2.1;4.1;2.1;1.9;54.5;25;78;40
8/12/2015;4;0.2;0.31;8.3;17.3;1.6;4.2;2.7;1.6;58.9;25;79;40
8/12/2015;5;0.3;0.31;7.1;37.1;1.2;4;2.7;0.7;37.2;24.9;79;49.2
8/12/2015;6;0.4;0.38;5.1;25.4;9;13.9;5.2;0.6;11.9;25;79;47.5
8/12/2015;7;0.4;0.47;3.3;26;14.9;24.2;9.4;0.9;30.5;25.9;76;45.4
8/12/2015;8;0.4;0.5;4.5;22.3;15.9;24;8.3;1.7;38.2;27.9;66;39.4
8/12/2015;9;0.2;0.51;7.5;26.6;11.3;20.5;9.5;1.8;12.3;29.1;62;38.3
8/12/2015;10;0.4;0.65;7.5;43.7;10.7;22.9;12.3;0.9;281.7;28.8;67;44.6
8/12/2015;11;0.3;0.76;7;44.4;17.8;32.8;15.3;1;190.3;29.7;61;48.6
8/12/2015;12;0.5;0.52;6.4;38.3;31;40;12.2;1.6;77.4;31.2;52;52.6
8/12/2015;13;0.3;0.4;8.5;22.2;11.3;17.7;6.6;1.7;73.7;30.7;54;52.6
