Data_DETRAN;Hora_DETRAN;SO2_DETRAN;CO_DETRAN;O3_DETRAN;MP_DETRAN;NO_DETRAN;NOX_DETRAN;NO2_DETRAN;VEL_VENTO_DETRAN;DIR_VENTO_DETRAN;TEMP_DETRAN;UMID_DETRAN;STWD_DETRAN;CHUVA_DETRAN
18/1/2013;13;1;0.4;6.6;15.4;0.2;4.1;4.4;OffScan;OffScan;27;78;OffScan;RS232
18/1/2013;14;1;0.39;7;14.9;0;1.8;2.7;OffScan;OffScan;26.9;79;OffScan;RS232
18/1/2013;15;1;0.39;7.7;18.2;0;0.7;1.8;OffScan;OffScan;26.7;80;OffScan;RS232
18/1/2013;16;1.1;0.43;6.1;18.4;0;2.9;3.9;OffScan;OffScan;26.9;79;OffScan;RS232
18/1/2013;17;1.3;0.58;4.9;17.2;0.1;4.4;5.1;OffScan;OffScan;27;79;OffScan;RS232
18/1/2013;18;1.2;0.49;0.7;17.1;12.6;23.6;11.1;OffScan;OffScan;26.8;79;OffScan;RS232
18/1/2013;19;1.4;0.5;1;10.3;11.5;21.7;10.2;OffScan;OffScan;26.9;79;OffScan;RS232
18/1/2013;20;1.4;0.58;1.9;9.9;16.9;26.9;9.9;OffScan;OffScan;27.7;75;OffScan;RS232
18/1/2013;21;1.2;0.63;3.1;23.7;15.3;27.1;11.8;OffScan;OffScan;29;69;OffScan;RS232
18/1/2013;22;0.8;0.65;7.7;24.5;15.9;29.4;13.6;OffScan;OffScan;30.4;63;OffScan;RS232
18/1/2013;23;0.9;0.5;23.3;19.2;3.6;14.5;10.9;OffScan;OffScan;32.4;53;OffScan;RS232
18/1/2013;24;1;0.59;10.2;18.9;8.3;21.6;13.3;OffScan;OffScan;30.5;63;OffScan;RS232
19/1/2013;1;1;0.65;6.6;25.9;19.9;31.8;11.9;OffScan;OffScan;29.9;67;OffScan;RS232
19/1/2013;2;1;0.41;8.4;26.3;13.2;22.4;9.3;OffScan;OffScan;29;70;OffScan;RS232
19/1/2013;3;1.1;0.47;9.5;17.8;13.6;23.7;10.1;OffScan;OffScan;30.4;65;OffScan;RS232
19/1/2013;4;1;0.49;9.3;17.3;11.8;21.6;9.9;OffScan;OffScan;30.5;66;OffScan;RS232
19/1/2013;5;1.1;0.49;7.2;19;14.3;25.7;11.4;OffScan;OffScan;29.2;72;OffScan;RS232
19/1/2013;6;1.1;0.53;3.5;19.1;23;37;14;OffScan;OffScan;28;78;OffScan;RS232
19/1/2013;7;1.4;0.53;1.2;24.3;38.3;51.5;13.2;OffScan;OffScan;27.7;79;OffScan;RS232
19/1/2013;8;1.4;0.53;0.8;24.6;42.4;54.4;12.1;OffScan;OffScan;27.5;79;OffScan;RS232
19/1/2013;9;1.1;0.52;1;25.9;30.4;41.5;11.1;OffScan;OffScan;27.6;79;OffScan;RS232
19/1/2013;10;1.4;0.49;1.3;26;27.1;37.8;10.7;OffScan;OffScan;27.5;80;OffScan;RS232
19/1/2013;11;0.9;0.45;2.7;27.9;9.3;18.2;9;OffScan;OffScan;27.5;81;OffScan;RS232
19/1/2013;12;0.4;0.39;4.2;28;4.6;11.5;6.9;OffScan;OffScan;27.5;80;OffScan;RS232
19/1/2013;13;0.3;0.37;6.3;25.3;0.6;5;4.5;OffScan;OffScan;27.5;81;OffScan;RS232
19/1/2013;14;0.6;0.35;8.3;25.1;0.4;2.6;2.3;OffScan;OffScan;27.3;82;OffScan;RS232
19/1/2013;15;0.8;0.36;7.4;23.6;0.4;3.1;2.9;OffScan;OffScan;26.8;85;OffScan;RS232
19/1/2013;16;0.7;0.35;6.6;23.5;0.2;2.9;2.9;OffScan;OffScan;25.9;91;OffScan;RS232
19/1/2013;17;0.5;0.38;5.7;20.5;0.5;4.3;3.9;OffScan;OffScan;25.9;90;OffScan;RS232
19/1/2013;18;0.9;0.4;5.6;20.3;2.1;6.1;4;OffScan;OffScan;25.9;89;OffScan;RS232
19/1/2013;19;0.9;0.44;3.6;21.2;2.8;8.8;6;OffScan;OffScan;26.3;88;OffScan;RS232
19/1/2013;20;0.8;0.63;2;21.2;17.4;27.5;10.1;OffScan;OffScan;27.4;83;OffScan;RS232
19/1/2013;21;0.8;0.69;2.3;25;29.9;43.8;14;OffScan;OffScan;28.3;79;OffScan;RS232
19/1/2013;22;1;0.66;9.3;25.2;16.6;34.6;18;OffScan;OffScan;29.5;75;OffScan;RS232
19/1/2013;23;0.7;0.76;8.6;27.9;24.6;40.3;15.7;OffScan;OffScan;29.9;72;OffScan;RS232
19/1/2013;24;0.6;0.8;10.6;28.1;20.8;39.3;18.5;OffScan;OffScan;30.3;71;OffScan;RS232
20/1/2013;1;0.6;0.6;11.3;31.7;12.1;32.5;20.5;OffScan;OffScan;26.8;76;OffScan;RS232
20/1/2013;2;0.6;0.6;10.7;31.9;13.9;35.1;21.2;OffScan;OffScan;27.2;77;OffScan;RS232
20/1/2013;3;0.7;0.61;11.8;17.6;6.4;25.7;19.3;OffScan;OffScan;27.2;77;OffScan;RS232
20/1/2013;4;0.6;0.68;5.7;16.7;14.5;38.1;23.6;OffScan;OffScan;27;80;OffScan;RS232
20/1/2013;5;0.6;0.63;5.2;22.8;14.6;33.8;19.3;OffScan;OffScan;27.2;80;OffScan;RS232
20/1/2013;6;0.8;0.6;6.1;23.1;10.8;27.8;17.1;OffScan;OffScan;27.2;82;OffScan;RS232
20/1/2013;7;0.7;0.66;2.4;31.1;20.7;39.4;18.7;OffScan;OffScan;27.2;84;OffScan;RS232
20/1/2013;8;0.7;0.66;1;31.6;30;45.1;15.1;OffScan;OffScan;26.9;87;OffScan;RS232
20/1/2013;9;0.8;0.62;1.9;40.9;22.6;35.9;13.3;OffScan;OffScan;26.9;86;OffScan;RS232
20/1/2013;10;0.7;0.64;3.6;41.4;7.8;16.8;9;OffScan;OffScan;26.7;86;OffScan;RS232
20/1/2013;11;0.7;0.57;3.5;35.5;1;9.3;8.3;OffScan;OffScan;26.6;84;OffScan;RS232
20/1/2013;12;0.8;0.67;2.4;35.1;2.4;14.8;12.4;OffScan;OffScan;26.5;82;OffScan;RS232
20/1/2013;13;0.9;0.51;7.2;25.5;0.1;7.7;8;OffScan;OffScan;26.2;81;OffScan;RS232
20/1/2013;14;1.3;0.5;6.9;24.9;0;6.5;7.3;OffScan;OffScan;25.4;84;OffScan;RS232
20/1/2013;15;1.5;0.69;1.9;27;2.8;14.9;12.2;OffScan;OffScan;25.4;86;OffScan;RS232
20/1/2013;16;1.7;0.86;1.3;27.1;4;15.7;11.8;OffScan;OffScan;25.4;86;OffScan;RS232
20/1/2013;17;1.3;0.59;2.3;27.8;0.2;8.1;8.3;OffScan;OffScan;25.3;88;OffScan;RS232
20/1/2013;18;1.1;0.66;1.2;27.8;1.5;10.1;8.6;OffScan;OffScan;25.5;87;OffScan;RS232
20/1/2013;19;1.3;0.67;1.9;32.9;8.9;17;8.1;OffScan;OffScan;26.8;83;OffScan;RS232
20/1/2013;20;0.9;0.71;6.3;33.2;6.8;12.6;5.8;OffScan;OffScan;28.8;74;OffScan;RS232
20/1/2013;21;0.9;0.48;13.3;30.7;5.4;13.5;8.2;OffScan;OffScan;30.5;66;OffScan;RS232
20/1/2013;22;1.1;0.43;13.3;30.5;4;10.9;6.9;OffScan;OffScan;32.3;58;OffScan;RS232
20/1/2013;23;1.4;0.52;18.9;18.9;4.3;13.5;9.2;OffScan;OffScan;33.4;54;OffScan;RS232
20/1/2013;24;1.6;0.67;10.4;18.1;10.2;19.1;8.9;OffScan;OffScan;32.1;64;OffScan;RS232
21/1/2013;1;1.8;0.59;13.5;25.5;7.5;15.3;7.8;OffScan;OffScan;32.3;61;OffScan;RS232
21/1/2013;2;1.3;0.44;16.8;26;5.3;13.2;7.9;OffScan;OffScan;32;62;OffScan;RS232
21/1/2013;3;1.6;0.49;14;22.2;7.2;15.2;8;OffScan;OffScan;32.1;61;OffScan;RS232
21/1/2013;4;1.9;0.5;11.6;21.9;8.9;18.1;9.2;OffScan;OffScan;31.9;59;OffScan;RS232
21/1/2013;5;1.5;0.52;6;20.6;15.1;25.5;10.3;OffScan;OffScan;29.7;68;OffScan;RS232
21/1/2013;6;0.9;0.46;5.2;20.5;8.3;16;7.8;OffScan;OffScan;28.8;76;OffScan;RS232
21/1/2013;7;0.8;0.4;7.2;32.6;3.5;9;5.5;OffScan;OffScan;28.4;76;OffScan;RS232
21/1/2013;8;0.6;0.42;9.2;33.4;0.6;5.8;5.3;OffScan;OffScan;28.3;73;OffScan;RS232
21/1/2013;9;1;0.44;8.6;29.5;0.1;9.1;9.2;OffScan;OffScan;27.8;75;OffScan;RS232
21/1/2013;10;0.8;0.43;4.6;29.2;1.3;13.5;12.3;OffScan;OffScan;27.2;79;OffScan;RS232
21/1/2013;11;0.9;0.43;5.7;33.3;6.1;14.7;8.6;OffScan;OffScan;26.8;80;OffScan;RS232
21/1/2013;12;0.4;0.38;4.9;33.6;2;8.5;6.5;OffScan;OffScan;26.8;81;OffScan;RS232
21/1/2013;13;0.2;0.33;6.9;24.8;0.1;2.9;3.2;OffScan;OffScan;26.9;81;OffScan;RS232
21/1/2013;14;0.2;0.31;7;24.2;0.1;2.7;3;OffScan;OffScan;27;82;OffScan;RS232
21/1/2013;15;0.3;0.31;0.4;13.1;8.7;19.2;10.5;OffScan;OffScan;27;81;OffScan;RS232
21/1/2013;16;0.2;0.37;2;12.4;1.2;10.1;9.1;OffScan;OffScan;27;81;OffScan;RS232
21/1/2013;17;0.3;0.4;3.9;26.1;0;5.3;5.8;OffScan;OffScan;26.8;82;OffScan;RS232
21/1/2013;18;0.1;0.36;2;27;2.1;9.6;7.5;OffScan;OffScan;26.4;83;OffScan;RS232
21/1/2013;19;0;0.58;2.1;22.1;9.4;17.1;7.7;OffScan;OffScan;27.5;79;OffScan;RS232
21/1/2013;20;0;0.78;4.1;21.8;8.4;16;7.5;OffScan;OffScan;28.9;72;OffScan;RS232
21/1/2013;21;0;0.56;5.4;17.5;8;15.1;7.2;OffScan;OffScan;30.1;68;OffScan;RS232
21/1/2013;22;0;0.42;12.7;17.2;5.5;13.2;7.7;OffScan;OffScan;32;60;OffScan;RS232
21/1/2013;23;0.2;0.52;20.8;24.2;9.2;24.1;14.9;OffScan;OffScan;32.8;58;OffScan;RS232
21/1/2013;24;0.5;0.77;10.7;24.6;21;35.8;14.8;OffScan;OffScan;32.9;59;OffScan;RS232
22/1/2013;1;1.1;0.72;8.7;25.7;21.4;32.4;11;OffScan;OffScan;33.3;58;OffScan;RS232
22/1/2013;2;0.6;0.51;10.1;25.8;9.7;17.3;7.6;OffScan;OffScan;32.1;61;OffScan;RS232
22/1/2013;3;0.5;0.58;8.7;24.3;15.1;24.2;9.1;OffScan;OffScan;31.8;62;OffScan;RS232
22/1/2013;4;0.7;0.68;7.8;24.2;13.7;21.9;8.2;OffScan;OffScan;32;62;OffScan;RS232
22/1/2013;5;0.4;0.67;5.2;29.4;11.3;19.2;7.9;OffScan;OffScan;29.9;71;OffScan;RS232
22/1/2013;6;0.1;0.7;3.5;29.7;16.9;26.4;9.5;OffScan;OffScan;28.6;78;OffScan;RS232
22/1/2013;7;0;0.65;2;44.2;31.3;43.4;12.1;OffScan;OffScan;28.2;80;OffScan;RS232
22/1/2013;8;0;0.62;1.2;45.1;46.1;59;12.9;OffScan;OffScan;28.2;80;OffScan;RS232
22/1/2013;9;0;0.51;2.4;39.2;19.9;31.5;11.5;OffScan;OffScan;28.2;80;OffScan;RS232
22/1/2013;10;0;0.42;3.5;38.8;15.6;25.6;9.9;OffScan;OffScan;28;81;OffScan;RS232
22/1/2013;11;0;0.41;5.1;27.6;2.2;8.4;6.3;OffScan;OffScan;27.9;81;OffScan;RS232
22/1/2013;12;0;0.37;6;26.9;0.3;4.2;4.2;OffScan;OffScan;27.7;81;OffScan;RS232
22/1/2013;13;0;0.35;4.7;37.7;0.3;5.6;5.6;OffScan;OffScan;27.7;82;OffScan;RS232
22/1/2013;14;0;0.33;4.6;38.4;0.2;5.3;5.4;OffScan;OffScan;27;86;OffScan;RS232
22/1/2013;15;0;0.35;1;22.3;1.4;11.7;10.3;OffScan;OffScan;26;92;OffScan;RS232
22/1/2013;16;0;0.46;5.5;21.2;0.2;8.2;8.4;OffScan;OffScan;25.7;91;OffScan;RS232
22/1/2013;17;0;0.44;8.8;21;0.2;9.8;10.1;OffScan;OffScan;25.1;91;OffScan;RS232
22/1/2013;18;0;0.69;1.5;21;58.2;82.2;24;OffScan;OffScan;25.2;90;OffScan;RS232
22/1/2013;19;0.1;1.17;1;27.1;90.6;112.6;22;OffScan;OffScan;25.6;89;OffScan;RS232
22/1/2013;20;0;0.85;3.7;27.5;35.2;54.4;19.3;OffScan;OffScan;25.3;92;OffScan;RS232
22/1/2013;21;0.2;1.2;3.6;26.3;51.9;71.6;19.8;OffScan;OffScan;25.2;91;OffScan;RS232
22/1/2013;22;0.1;1.2;1.9;26.2;63.7;83.3;19.6;OffScan;OffScan;25.9;90;OffScan;RS232
22/1/2013;23;0;1.02;2.7;26.3;49.4;76.5;27.1;OffScan;OffScan;26.8;86;OffScan;RS232
22/1/2013;24;0.1;0.96;5.6;26.3;42.2;74.6;32.4;OffScan;OffScan;27.7;81;OffScan;RS232
23/1/2013;1;0.7;0.52;12.9;14.4;2;9.3;7.3;OffScan;OffScan;26.7;85;OffScan;NoData
23/1/2013;2;0.7;0.49;15.2;14.4;1.1;6.3;5.3;OffScan;OffScan;26.6;86;OffScan;NoData
23/1/2013;3;0.6;0.45;19.6;17;0.1;2.4;2.7;OffScan;OffScan;26.5;87;OffScan;NoData
23/1/2013;4;0.9;0.42;20;17;0;1.8;2.4;OffScan;OffScan;26.3;87;OffScan;NoData
23/1/2013;5;0.1;0.45;14.3;22.5;4.2;11.9;7.8;OffScan;OffScan;26.3;88;OffScan;NoData
23/1/2013;6;0.1;0.55;10.2;22.5;10.8;23.2;12.4;OffScan;OffScan;25.1;86;OffScan;NoData
23/1/2013;7;0;0.59;9.9;17;7.1;20.2;13.2;OffScan;OffScan;24.8;82;OffScan;NoData
23/1/2013;8;0;0.91;3.9;17;24.5;43.4;18.9;OffScan;OffScan;26.2;79;OffScan;NoData
23/1/2013;9;0.1;1.02;3.8;16.8;37.4;57;19.6;NoData;NoData;27;78;NoData;NoData
23/1/2013;10;0.4;1.26;6.2;16.8;43.1;68.2;25.1;OffScan;OffScan;28;73;OffScan;NoData
23/1/2013;11;0.1;1.02;11;25.7;34;52.2;18.3;OffScan;OffScan;28.7;74;OffScan;NoData
23/1/2013;12;0;0.79;13.1;25.7;26.1;39.9;13.9;OffScan;OffScan;29.3;71;OffScan;NoData
23/1/2013;13;0.1;0.68;16.8;14.6;19.3;32;12.8;OffScan;OffScan;29.3;69;OffScan;NoData
23/1/2013;14;0;0.73;14.8;14.6;20.3;33;12.7;OffScan;OffScan;30;69;OffScan;NoData
23/1/2013;15;0;0.78;11.5;17.3;21.2;32.9;11.8;OffScan;OffScan;29.6;71;OffScan;NoData
23/1/2013;16;0;0.76;0.9;17.3;23.8;36;12.2;OffScan;OffScan;29.6;70;OffScan;NoData
23/1/2013;17;0;0.81;3.4;9.6;19;35.6;16.6;OffScan;OffScan;27.9;73;OffScan;NoData
23/1/2013;18;0;0.62;10.6;9.6;2.3;13.2;11;OffScan;OffScan;25.8;84;OffScan;NoData
23/1/2013;19;0.3;1.19;8.6;15.5;34.1;53.2;19.1;OffScan;OffScan;23.1;92;OffScan;NoData
23/1/2013;20;0.9;1.89;1.5;15.5;89.6;115.3;25.7;OffScan;OffScan;24.4;91;OffScan;NoData
23/1/2013;21;0.8;1.4;1.9;10.5;68.6;91;22.5;OffScan;OffScan;26.1;88;OffScan;NoData
23/1/2013;22;0.8;1.28;2.4;10.5;72.2;92.9;21;OffScan;OffScan;26.7;87;OffScan;NoData
23/1/2013;23;0.4;0.93;3.7;32;26;42.3;16.4;OffScan;OffScan;26.8;87;OffScan;NoData
23/1/2013;24;0.5;0.58;4.5;32;8.5;21.2;12.7;OffScan;OffScan;26.5;88;OffScan;NoData
24/1/2013;1;0.5;0.6;3.4;27.2;2;13.4;11.5;OffScan;OffScan;26;89;OffScan;NoData
24/1/2013;2;0.3;0.55;4;27.2;0.2;7.3;7.6;OffScan;OffScan;25.4;91;OffScan;NoData
24/1/2013;3;0.5;0.55;4.1;23.7;0;5.6;6.2;OffScan;OffScan;25.3;91;OffScan;NoData
24/1/2013;4;0.4;0.56;2.8;23.7;1.9;8.3;6.7;OffScan;OffScan;25.2;91;OffScan;NoData
24/1/2013;5;0.6;0.71;1.4;12.9;26.3;33.9;7.5;OffScan;OffScan;25.1;91;OffScan;NoData
24/1/2013;6;0.6;0.75;1.4;12.8;34.5;41.9;7.4;OffScan;OffScan;25.3;91;OffScan;NoData
24/1/2013;7;0.5;0.69;3.1;31.5;6.1;14.7;8.6;OffScan;OffScan;26.9;84;OffScan;NoData
24/1/2013;8;0.7;0.84;4.2;31.6;16.7;31.7;15;OffScan;OffScan;27.9;78;OffScan;NoData
24/1/2013;9;0.6;0.74;5.6;31.7;17.6;31.8;14.2;OffScan;OffScan;29.4;72;OffScan;NoData
24/1/2013;10;0.5;0.68;7.4;31.7;15.5;29.9;14.4;OffScan;OffScan;30.8;64;OffScan;NoData
24/1/2013;11;0.3;0.75;14.6;18.4;12.9;30.6;17.7;OffScan;OffScan;31.7;59;OffScan;NoData
24/1/2013;12;0.8;0.99;16.8;<Samp;23.7;46.1;22.4;OffScan;OffScan;30.2;65;OffScan;NoData
24/1/2013;13;0.9;0.71;10;32.2;11.6;21.9;10.3;OffScan;OffScan;31;57;OffScan;NoData
24/1/2013;14;0.6;0.62;9.8;32.2;14.5;24.6;10.1;OffScan;OffScan;31.2;57;OffScan;NoData
24/1/2013;15;0.6;0.56;9.4;17;14.8;24.6;9.9;OffScan;OffScan;30.9;62;OffScan;NoData
24/1/2013;16;0.4;0.58;9.1;17;11.6;20.3;8.8;OffScan;OffScan;30.3;64;OffScan;NoData
24/1/2013;17;0.6;0.58;6.7;8.9;11.3;19.8;8.5;OffScan;OffScan;28.7;73;OffScan;NoData
24/1/2013;18;0.6;0.61;4.4;8.9;14.3;24.2;10;OffScan;OffScan;28;74;OffScan;NoData
24/1/2013;19;0.8;0.65;1.8;11.1;42.4;55.3;13;OffScan;OffScan;27.8;76;OffScan;NoData
24/1/2013;20;0.9;0.67;1.4;11.1;60.3;72.8;12.5;OffScan;OffScan;27.7;76;OffScan;NoData
24/1/2013;21;0.4;0.59;1.4;20.2;45.6;57.3;11.7;OffScan;OffScan;27.5;77;OffScan;NoData
24/1/2013;22;0.4;0.55;1.5;20.2;29.7;42.4;12.7;OffScan;OffScan;27.3;77;OffScan;NoData
24/1/2013;23;0.4;0.49;3;25.3;7.1;17.1;9.9;OffScan;OffScan;27;79;OffScan;NoData
24/1/2013;24;0.8;0.48;5;25.3;1.4;8.8;7.4;OffScan;OffScan;26.6;82;OffScan;NoData
25/1/2013;1;0.8;0.42;7.3;14.8;0.1;3.2;3.7;OffScan;OffScan;26.2;84;OffScan;NoData
25/1/2013;2;0.6;0.41;7.2;14.8;0;2.7;3.5;OffScan;OffScan;25.7;85;OffScan;NoData
25/1/2013;3;0.6;0.42;4;19.7;0;8.4;9.1;OffScan;OffScan;25.3;87;OffScan;NoData
25/1/2013;4;0.7;0.41;3.8;19.7;0;9.4;10.2;OffScan;OffScan;25.1;88;OffScan;NoData
25/1/2013;5;0.6;0.43;3.4;14;0;9.6;10.5;OffScan;OffScan;25;88;OffScan;NoData
25/1/2013;6;0.6;0.5;3.5;13.8;0.5;10.2;10.2;OffScan;OffScan;25;88;OffScan;NoData
25/1/2013;7;1.1;0.66;1.7;13.8;23.5;36.8;13.2;OffScan;OffScan;25.9;85;OffScan;NoData
25/1/2013;8;0.9;0.57;5.2;13.8;13.7;24.1;10.4;OffScan;OffScan;28.3;74;OffScan;NoData
25/1/2013;9;0.8;0.4;9.6;24.3;6.7;14.5;7.8;OffScan;OffScan;29.6;65;OffScan;NoData
25/1/2013;10;0.8;0.4;11.5;24.7;8.6;20.3;11.7;OffScan;OffScan;31.4;58;OffScan;NoData
25/1/2013;11;1.1;0.54;12;19.9;11.4;25.7;14.2;OffScan;OffScan;30.9;62;OffScan;NoData
25/1/2013;12;1;0.52;11.3;19.7;11;26.8;15.8;OffScan;OffScan;30.7;61;OffScan;NoData
25/1/2013;13;0.8;0.52;12.9;16.4;11.8;31.9;20.2;OffScan;OffScan;31.2;60;OffScan;NoData
25/1/2013;14;1;0.56;11.7;16.2;11.2;35;23.7;OffScan;OffScan;32;56;OffScan;NoData
25/1/2013;15;1.1;0.4;11.3;14.4;13.6;36.4;22.8;OffScan;OffScan;31.7;52;OffScan;NoData
25/1/2013;16;1.4;0.38;10.4;14.3;13.8;30.8;17.1;OffScan;OffScan;31;58;OffScan;NoData
25/1/2013;17;1.2;0.42;8.7;10.2;14.1;31.9;17.9;OffScan;OffScan;30.1;60;OffScan;NoData
25/1/2013;18;1.9;0.48;7.3;10;12.3;26.6;14.4;OffScan;OffScan;29.1;63;OffScan;NoData
25/1/2013;19;1.8;0.57;2.7;16.7;45.1;64.1;19;OffScan;OffScan;27.9;70;OffScan;NoData
25/1/2013;20;1.7;0.61;1.5;17;61.5;82.4;20.9;OffScan;OffScan;27.4;72;OffScan;NoData
25/1/2013;21;1.6;0.55;1.6;24.7;45.3;63.2;18;OffScan;OffScan;27.1;74;OffScan;NoData
25/1/2013;22;1.3;0.52;2.6;25;31.4;47.8;16.4;OffScan;OffScan;26.9;77;OffScan;NoData
25/1/2013;23;1.2;0.49;4.2;23.3;11.1;24.7;13.6;OffScan;OffScan;26.7;79;OffScan;NoData
25/1/2013;24;1.3;0.45;8;23.2;4;13.4;9.3;OffScan;OffScan;26.5;81;OffScan;NoData
26/1/2013;1;1.5;0.4;10.8;23.2;0.8;4.8;4.1;OffScan;OffScan;26.3;82;OffScan;NoData
26/1/2013;2;1.6;0.39;11;23.2;0.4;3.6;3.4;OffScan;OffScan;26.1;83;OffScan;NoData
26/1/2013;3;1.7;0.39;12.2;24.6;0.6;2.4;2.2;OffScan;OffScan;25.8;84;OffScan;NoData
26/1/2013;4;1.3;0.39;10.6;24.6;0.4;2.5;2.5;OffScan;OffScan;25.6;85;OffScan;NoData
26/1/2013;5;1.3;0.48;7.7;14.9;0.2;5.3;5.7;OffScan;OffScan;25.4;86;OffScan;NoData
26/1/2013;6;1.3;0.42;8.3;14.4;0.6;4.8;4.4;OffScan;OffScan;25.3;86;OffScan;NoData
26/1/2013;7;1.3;0.46;4.6;14.4;7.8;18.3;10.5;OffScan;OffScan;26.5;82;OffScan;NoData
26/1/2013;8;1.7;0.42;9.8;14.4;7.1;14.1;7;OffScan;OffScan;28.4;73;OffScan;NoData
26/1/2013;9;1.4;0.4;16.1;14;3.4;8.1;4.7;OffScan;OffScan;30.3;64;OffScan;NoData
26/1/2013;10;1.4;0.37;23.3;14;1.4;5.9;4.5;OffScan;OffScan;32;56;OffScan;NoData
26/1/2013;11;1.9;0.53;18.7;19.2;11.7;25.1;13.5;OffScan;OffScan;32.2;57;OffScan;NoData
26/1/2013;12;2;0.67;12.7;19.2;16.3;30.5;14.3;OffScan;OffScan;31.3;63;OffScan;NoData
26/1/2013;13;1.6;0.49;13.6;23.4;12.1;23.3;11.2;OffScan;OffScan;31.1;63;OffScan;NoData
26/1/2013;14;1.6;0.57;13.2;23.4;11.6;23.3;11.7;OffScan;OffScan;31.4;62;OffScan;NoData
26/1/2013;15;2;0.62;11.4;24.6;14.8;27.8;13;OffScan;OffScan;31.3;62;OffScan;NoData
26/1/2013;16;1.6;0.55;12.3;24.6;8.5;18.6;10;OffScan;OffScan;30.4;65;OffScan;NoData
26/1/2013;17;1.4;0.51;11.5;19.5;8.6;19;10.4;OffScan;OffScan;29.5;68;OffScan;NoData
26/1/2013;18;1.2;0.54;7.5;19.4;12.1;25.7;13.7;OffScan;OffScan;28.3;73;OffScan;NoData
26/1/2013;19;1.2;0.56;4.1;25.2;20.1;35.8;15.7;OffScan;OffScan;27.6;77;OffScan;NoData
26/1/2013;20;1.2;0.54;4.2;25.3;20.9;35.4;14.5;OffScan;OffScan;27.3;78;OffScan;NoData
26/1/2013;21;1.5;0.59;2.6;28.1;20.8;35.3;14.5;OffScan;OffScan;27.2;79;OffScan;NoData
26/1/2013;22;1.4;0.56;4.5;28.1;8.5;19.8;11.3;OffScan;OffScan;26.9;81;OffScan;NoData
26/1/2013;23;1.2;0.52;7.3;19.1;3.7;11.6;8;OffScan;OffScan;26.8;81;OffScan;NoData
26/1/2013;24;1.3;0.47;10.1;19;1.1;6.2;5.2;OffScan;OffScan;26.7;82;OffScan;NoData
27/1/2013;1;1.4;0.45;11.1;21.2;1.4;4.6;3.1;OffScan;OffScan;26.4;84;OffScan;NoData
27/1/2013;2;1.4;0.46;11.7;21.2;0.3;2.2;2.3;OffScan;OffScan;26.4;84;OffScan;NoData
27/1/2013;3;1.3;0.49;11.8;18.3;0.4;2.1;2.1;OffScan;OffScan;26.4;83;OffScan;NoData
27/1/2013;4;1.1;0.44;11.6;18.2;0.8;2.7;2;OffScan;OffScan;26;85;OffScan;NoData
27/1/2013;5;1.1;0.44;10.3;27.9;0;1.8;2.5;OffScan;OffScan;25.7;86;OffScan;NoData
27/1/2013;6;1.3;0.43;8.9;28;0.7;4.7;4.1;OffScan;OffScan;25.6;86;OffScan;NoData
27/1/2013;7;1.2;0.45;10.9;28.6;1.3;4.7;3.5;OffScan;OffScan;26.6;82;OffScan;NoData
27/1/2013;8;1.3;0.43;7.9;28.6;8;16.1;8.1;OffScan;OffScan;28.3;74;OffScan;NoData
27/1/2013;9;1.4;0.42;14.4;14.9;4.2;9.1;4.9;OffScan;OffScan;29.5;66;OffScan;NoData
27/1/2013;10;1.5;0.44;14.2;14.7;10.3;21.2;11;OffScan;OffScan;31.1;60;OffScan;NoData
27/1/2013;11;1.4;0.45;19.1;24.5;5.9;14.4;8.6;OffScan;OffScan;31.7;56;OffScan;NoData
27/1/2013;12;1.7;0.48;15.8;24.6;8.1;17.8;9.7;OffScan;OffScan;31.7;58;OffScan;NoData
27/1/2013;13;1.3;0.48;16.2;13.6;8.9;19.3;10.5;OffScan;OffScan;32.2;57;OffScan;NoData
27/1/2013;14;1.5;0.42;15;13.5;5.1;12.6;7.6;OffScan;OffScan;31.6;59;OffScan;NoData
27/1/2013;15;1.4;0.34;13.3;12.5;10.7;21;10.4;OffScan;OffScan;31.8;55;OffScan;NoData
27/1/2013;16;1.6;0.39;12.9;12.5;9.6;19.7;10.1;OffScan;OffScan;31;59;OffScan;NoData
27/1/2013;17;1.4;0.37;12;19.8;9;19.4;10.4;OffScan;OffScan;30.8;60;OffScan;NoData
27/1/2013;18;1.3;0.36;9.4;19.9;7.3;18.4;11.1;OffScan;OffScan;29.2;64;OffScan;NoData
27/1/2013;19;1.3;0.44;4.8;15.5;18.9;35.7;16.9;OffScan;OffScan;27.9;71;OffScan;NoData
27/1/2013;20;1.6;0.5;4.2;15.4;22.4;41.4;19;OffScan;OffScan;27.3;75;OffScan;NoData
27/1/2013;21;1.7;0.53;3.1;21.3;32.4;54;21.6;OffScan;OffScan;27;78;OffScan;NoData
27/1/2013;22;1.4;0.49;5.7;21.3;17.2;35.4;18.2;OffScan;OffScan;26.6;81;OffScan;NoData
27/1/2013;23;1.1;0.5;5.2;22.5;16.1;34;17.9;OffScan;OffScan;26.5;82;OffScan;NoData
27/1/2013;24;0.4;0.46;6.7;22.5;13.2;28.3;15.1;OffScan;OffScan;26.4;84;OffScan;NoData
28/1/2013;1;0.2;0.42;11;20.3;0.3;5.8;5.8;OffScan;OffScan;26;86;OffScan;NoData
